               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 341,              2.3589,              1.2885,              1.1413,             0.71229,             0.52709,             0.58816,             0.27015,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                 342,               2.368,               1.294,              1.1362,             0.71249,              0.5276,             0.58856,             0.27029,                   0,                   0,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,              2.3383,              1.2798,              1.1346,             0.71252,             0.52803,             0.58879,             0.27042,                   0,                   0,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,              2.3507,              1.2966,              1.1393,              0.7129,              0.5281,             0.58925,              0.2705,                   0,                   0,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,              2.3648,              1.3084,              1.1364,             0.71321,             0.52838,             0.58942,             0.27056,                   0,                   0,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,              2.3542,              1.2891,              1.1335,             0.71353,             0.52831,             0.58938,             0.27066,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                 347,              2.3444,              1.2818,              1.1324,             0.71343,              0.5295,             0.59008,             0.27106,                   0,                   0,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,               2.352,              1.2871,              1.1316,             0.71504,             0.52867,             0.59042,             0.27114,                   0,                   0,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,              2.3568,              1.2933,              1.1339,             0.71564,             0.52895,             0.59066,             0.27111,                   0,                   0,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,              2.3578,              1.2911,              1.1292,              0.7161,             0.52888,             0.59097,             0.27123,                   0,                   0,                   0,           0.0030898,           0.0030898,           0.0030898
                 351,               2.347,              1.2939,              1.1299,             0.71679,             0.52832,             0.59097,             0.27156,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                 352,              2.3414,              1.2801,              1.1359,             0.71655,             0.52917,             0.59124,              0.2716,                   0,                   0,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,              2.3504,               1.294,              1.1332,             0.71596,             0.52889,             0.59079,              0.2717,                   0,                   0,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,              2.3364,              1.2757,              1.1325,             0.71622,             0.52867,             0.59108,             0.27173,                   0,                   0,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,              2.3402,              1.2715,              1.1317,             0.71611,             0.52838,             0.59099,             0.27192,                   0,                   0,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,               2.354,              1.2858,              1.1348,              0.7161,             0.52924,             0.59167,             0.27233,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                 357,              2.3523,              1.2972,               1.133,             0.71637,             0.52939,             0.59188,             0.27224,                   0,                   0,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,              2.3257,               1.267,              1.1272,             0.71804,             0.52924,             0.59224,              0.2724,                   0,                   0,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,               2.318,               1.275,              1.1371,             0.71799,             0.52982,             0.59273,             0.27262,                   0,                   0,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,              2.3464,              1.2843,              1.1303,             0.71832,             0.52996,              0.5931,             0.27282,                   0,                   0,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,              2.3321,              1.2738,               1.137,             0.71882,             0.53017,             0.59344,              0.2729,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                 362,               2.329,              1.2767,              1.1379,             0.71898,             0.53039,             0.59388,             0.27329,                   0,                   0,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,              2.3396,              1.2792,               1.132,             0.71968,             0.52989,             0.59392,             0.27345,                   0,                   0,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,              2.3367,              1.2727,              1.1282,             0.72035,             0.53033,             0.59417,              0.2736,                   0,                   0,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,              2.3241,              1.2654,              1.1318,             0.71989,             0.53132,             0.59455,             0.27364,                   0,                   0,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,              2.3134,              1.2565,              1.1334,             0.71749,             0.53118,             0.59452,             0.27336,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                 367,              2.3312,              1.2763,               1.132,              0.7181,             0.53168,             0.59485,             0.27366,                   0,                   0,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,              2.3223,              1.2575,              1.1335,             0.71841,             0.53165,              0.5952,             0.27349,                   0,                   0,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,              2.3177,              1.2645,              1.1293,             0.71836,             0.53172,              0.5955,             0.27367,                   0,                   0,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,              2.3186,              1.2738,              1.1304,             0.71908,             0.53189,             0.59577,             0.27361,                   0,                   0,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,              2.3359,              1.2802,              1.1331,              0.7174,             0.53254,             0.59564,             0.27364,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                 372,              2.3377,              1.2742,              1.1258,             0.71968,             0.53244,             0.59648,             0.27384,                   0,                   0,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,              2.3389,               1.272,              1.1313,             0.71768,             0.53321,             0.59642,             0.27375,                   0,                   0,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,              2.3201,               1.266,              1.1273,             0.72114,              0.5326,             0.59695,             0.27409,                   0,                   0,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,              2.3116,              1.2514,              1.1228,             0.71956,             0.53261,             0.59662,             0.27432,                   0,                   0,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,              2.3218,              1.2641,              1.1313,             0.72025,             0.53332,             0.59732,             0.27448,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                 377,              2.3159,              1.2687,              1.1298,             0.72161,             0.53311,             0.59771,              0.2744,                   0,                   0,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,              2.3176,              1.2653,              1.1291,              0.7186,             0.53425,             0.59797,             0.27454,                   0,                   0,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,              2.3037,              1.2488,              1.1256,             0.71977,             0.53332,             0.59803,             0.27455,                   0,                   0,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,              2.2858,                1.24,              1.1266,             0.71959,             0.53304,             0.59778,             0.27465,                   0,                   0,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,              2.3256,               1.268,              1.1256,             0.71963,             0.53332,             0.59799,             0.27459,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                 382,              2.3068,               1.261,              1.1338,             0.71954,             0.53454,             0.59856,             0.27484,                   0,                   0,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,              2.2994,               1.248,              1.1262,             0.71782,              0.5349,             0.59839,             0.27479,                   0,                   0,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,              2.3029,              1.2547,              1.1243,             0.71753,             0.53533,             0.59843,             0.27482,                   0,                   0,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,               2.302,              1.2539,               1.132,             0.71803,              0.5352,             0.59872,             0.27504,                   0,                   0,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,              2.3135,              1.2576,              1.1266,             0.71618,             0.53667,             0.59889,             0.27505,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                 387,              2.3079,              1.2471,               1.123,             0.71798,             0.53528,              0.5983,             0.27521,                   0,                   0,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,              2.3035,              1.2451,              1.1251,              0.7193,             0.53483,             0.59863,             0.27515,                   0,                   0,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,              2.2921,              1.2449,              1.1313,             0.71948,             0.53511,             0.59843,             0.27498,                   0,                   0,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,               2.301,               1.248,              1.1263,             0.72059,             0.53404,              0.5985,             0.27511,                   0,                   0,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,              2.2954,               1.227,              1.1205,             0.72076,             0.53411,             0.59859,             0.27522,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                 392,              2.2895,              1.2376,              1.1258,             0.72151,             0.53425,             0.59892,             0.27563,                   0,                   0,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,              2.2865,              1.2324,              1.1289,             0.72065,             0.53382,             0.59888,              0.2756,                   0,                   0,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,                2.28,              1.2342,              1.1205,             0.72108,              0.5343,             0.59955,             0.27582,                   0,                   0,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,              2.2928,              1.2422,              1.1259,             0.72044,             0.53418,             0.59948,             0.27603,                   0,                   0,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,               2.294,              1.2375,              1.1238,             0.71908,             0.53543,             0.59963,             0.27602,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                 397,              2.2922,              1.2443,              1.1193,             0.71886,             0.53619,             0.60006,             0.27603,                   0,                   0,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,              2.2822,              1.2339,              1.1243,             0.72013,             0.53662,             0.60073,             0.27624,                   0,                   0,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,              2.2828,              1.2322,              1.1239,             0.72007,             0.53647,             0.60082,             0.27625,                   0,                   0,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,              2.2644,              1.2192,              1.1207,             0.72056,             0.53642,             0.60086,             0.27615,                   0,                   0,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,                2.26,              1.2146,              1.1211,             0.71997,             0.53669,             0.60026,             0.27606,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                 402,              2.2727,              1.2191,              1.1179,             0.72037,             0.53704,             0.60099,             0.27603,                   0,                   0,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,              2.2789,              1.2261,              1.1225,             0.71993,             0.53819,              0.6008,             0.27616,                   0,                   0,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,              2.2835,              1.2352,              1.1248,             0.72106,             0.53884,             0.60141,             0.27632,                   0,                   0,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,              2.2637,              1.2065,              1.1238,              0.7214,             0.53791,             0.60098,              0.2764,                   0,                   0,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,              2.2734,              1.2304,              1.1213,             0.72205,             0.53819,             0.60118,              0.2767,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                 407,              2.2593,              1.2222,              1.1216,              0.7217,             0.53819,             0.60161,             0.27658,                   0,                   0,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,              2.2661,              1.2113,              1.1201,             0.72227,             0.53819,             0.60201,             0.27671,                   0,                   0,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,              2.2685,               1.216,              1.1186,             0.72256,             0.53862,             0.60239,             0.27687,                   0,                   0,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,              2.2628,               1.215,              1.1193,             0.72252,             0.53869,             0.60234,             0.27708,                   0,                   0,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,              2.2697,              1.2241,              1.1203,             0.72224,             0.53869,             0.60254,               0.277,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                 412,              2.2723,              1.2241,              1.1174,             0.72099,             0.53955,             0.60303,              0.2773,                   0,                   0,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,              2.2498,              1.2026,              1.1189,             0.72122,             0.53962,             0.60287,              0.2772,                   0,                   0,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,              2.2682,              1.2162,              1.1178,              0.7213,             0.53932,             0.60259,             0.27723,                   0,                   0,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,              2.2514,              1.2191,              1.1241,             0.72042,             0.54031,             0.60309,             0.27722,                   0,                   0,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,              2.2629,              1.2182,              1.1145,             0.72093,             0.54048,             0.60309,             0.27717,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                 417,              2.2745,              1.2204,              1.1159,             0.72115,             0.54034,             0.60321,             0.27737,                   0,                   0,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,              2.2756,              1.2232,              1.1187,             0.72042,             0.54184,             0.60357,             0.27762,                   0,                   0,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,              2.2647,              1.2196,              1.1199,             0.72102,             0.54173,             0.60372,             0.27762,                   0,                   0,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,              2.2525,              1.2086,              1.1179,             0.72156,              0.5406,             0.60308,             0.27761,                   0,                   0,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,              2.2466,              1.2099,               1.123,             0.72175,              0.5412,             0.60373,             0.27778,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                 422,              2.2132,              1.1773,              1.1158,              0.7233,             0.54077,             0.60401,             0.27764,                   0,                   0,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,              2.2372,              1.2019,              1.1178,             0.72184,             0.54163,             0.60384,             0.27758,                   0,                   0,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,              2.2326,              1.1954,              1.1142,             0.72263,             0.54191,             0.60434,             0.27747,                   0,                   0,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,              2.2479,              1.2116,              1.1203,             0.72345,             0.54253,             0.60515,              0.2778,                   0,                   0,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,              2.2429,              1.1989,              1.1247,             0.72286,             0.54234,             0.60474,             0.27774,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                 427,              2.2424,              1.2054,              1.1158,             0.72414,             0.54197,             0.60497,             0.27772,                   0,                   0,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,              2.2524,              1.2108,              1.1212,             0.72304,             0.54156,             0.60448,             0.27771,                   0,                   0,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,              2.2102,              1.1871,              1.1211,             0.72317,             0.54175,             0.60479,             0.27743,                   0,                   0,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,              2.2425,              1.2077,              1.1155,             0.72339,             0.54161,             0.60477,             0.27737,                   0,                   0,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,              2.2388,               1.205,              1.1176,             0.72258,              0.5427,             0.60475,             0.27772,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                 432,              2.2361,              1.2037,              1.1182,             0.72316,             0.54277,             0.60528,             0.27794,                   0,                   0,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,              2.2162,              1.1787,              1.1169,             0.72199,             0.54277,             0.60519,             0.27769,                   0,                   0,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,              2.2089,              1.1809,              1.1131,             0.72208,             0.54284,             0.60541,             0.27776,                   0,                   0,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,              2.2496,              1.2018,              1.1098,             0.72266,             0.54261,             0.60549,             0.27798,                   0,                   0,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,              2.2205,              1.1822,              1.1113,             0.72291,              0.5427,             0.60557,             0.27824,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                 437,              2.2144,              1.1848,              1.1144,              0.7225,             0.54311,             0.60552,             0.27804,                   0,                   0,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,              2.2323,              1.1856,              1.1141,             0.72253,              0.5434,             0.60574,             0.27822,                   0,                   0,                   0,           0.0013474,           0.0013474,           0.0013474
                 439,              2.2087,              1.1683,              1.1102,             0.72168,             0.54369,             0.60494,             0.27823,                   0,                   0,                   0,           0.0013276,           0.0013276,           0.0013276
                 440,              2.2095,              1.1763,               1.111,             0.72195,             0.54404,             0.60562,             0.27828,                   0,                   0,                   0,           0.0013078,           0.0013078,           0.0013078
                 441,               2.224,              1.1801,              1.1184,             0.72179,             0.54413,             0.60547,             0.27842,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                 442,               2.212,               1.186,              1.1116,              0.7223,             0.54478,             0.60601,             0.27849,                   0,                   0,                   0,           0.0012682,           0.0012682,           0.0012682
                 443,              2.2137,              1.1892,              1.1137,             0.72169,             0.54478,             0.60552,             0.27839,                   0,                   0,                   0,           0.0012484,           0.0012484,           0.0012484
                 444,              2.2387,              1.1882,              1.1094,             0.72216,             0.54406,             0.60585,             0.27828,                   0,                   0,                   0,           0.0012286,           0.0012286,           0.0012286
                 445,              2.2142,              1.1753,              1.1129,             0.72241,             0.54401,             0.60594,             0.27845,                   0,                   0,                   0,           0.0012088,           0.0012088,           0.0012088
                 446,              2.2013,              1.1651,              1.1116,             0.72225,             0.54435,              0.6062,             0.27853,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                 447,              2.1862,               1.159,              1.1112,             0.72236,             0.54485,             0.60637,             0.27849,                   0,                   0,                   0,           0.0011692,           0.0011692,           0.0011692
                 448,              2.2301,              1.1933,              1.1056,             0.72469,             0.54299,             0.60626,             0.27869,                   0,                   0,                   0,           0.0011494,           0.0011494,           0.0011494
                 449,              2.2101,              1.1732,              1.1149,             0.72433,             0.54303,             0.60627,              0.2787,                   0,                   0,                   0,           0.0011296,           0.0011296,           0.0011296
                 450,              2.2095,              1.1703,              1.1121,             0.72433,             0.54335,             0.60664,             0.27871,                   0,                   0,                   0,           0.0011098,           0.0011098,           0.0011098
                 451,              2.2003,              1.1642,              1.1102,             0.72504,             0.54378,             0.60704,             0.27887,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                 452,              2.1948,              1.1674,              1.1098,             0.72544,             0.54284,             0.60703,             0.27883,                   0,                   0,                   0,           0.0010702,           0.0010702,           0.0010702
                 453,              2.2099,              1.1738,              1.1085,             0.72591,             0.54298,             0.60713,             0.27892,                   0,                   0,                   0,           0.0010504,           0.0010504,           0.0010504
                 454,              2.2148,              1.1751,               1.112,              0.7257,             0.54356,             0.60759,              0.2791,                   0,                   0,                   0,           0.0010306,           0.0010306,           0.0010306
                 455,              2.1971,              1.1685,              1.1149,              0.7277,             0.54335,             0.60791,             0.27928,                   0,                   0,                   0,           0.0010108,           0.0010108,           0.0010108
                 456,              2.2029,              1.1695,              1.1094,             0.72678,             0.54385,             0.60761,             0.27887,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                 457,              2.1932,              1.1679,               1.112,             0.72691,             0.54442,             0.60833,             0.27899,                   0,                   0,                   0,           0.0009712,           0.0009712,           0.0009712
                 458,              2.1969,              1.1589,              1.1119,             0.72941,             0.54277,             0.60794,             0.27892,                   0,                   0,                   0,           0.0009514,           0.0009514,           0.0009514
                 459,              2.1764,              1.1598,              1.1099,             0.72628,               0.544,             0.60812,             0.27902,                   0,                   0,                   0,           0.0009316,           0.0009316,           0.0009316
                 460,              2.2133,               1.174,              1.1073,             0.72611,             0.54471,             0.60845,             0.27909,                   0,                   0,                   0,           0.0009118,           0.0009118,           0.0009118
                 461,              2.2076,               1.165,              1.1127,             0.72573,             0.54499,             0.60845,             0.27892,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                 462,              2.1686,              1.1437,              1.1079,             0.72743,              0.5443,             0.60851,             0.27871,                   0,                   0,                   0,           0.0008722,           0.0008722,           0.0008722
                 463,              2.1848,              1.1508,              1.1074,             0.72811,             0.54342,             0.60818,             0.27886,                   0,                   0,                   0,           0.0008524,           0.0008524,           0.0008524
                 464,              2.1721,              1.1461,              1.1078,             0.72916,             0.54306,             0.60849,             0.27888,                   0,                   0,                   0,           0.0008326,           0.0008326,           0.0008326
                 465,              2.1904,              1.1544,              1.1052,             0.72779,             0.54406,             0.60856,             0.27903,                   0,                   0,                   0,           0.0008128,           0.0008128,           0.0008128
                 466,              2.1809,              1.1564,              1.1069,             0.72854,             0.54349,             0.60857,             0.27885,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                 467,              2.1623,              1.1415,              1.1126,             0.72853,             0.54363,             0.60862,             0.27869,                   0,                   0,                   0,           0.0007732,           0.0007732,           0.0007732
                 468,              2.1772,              1.1437,              1.1038,             0.72876,             0.54393,              0.6088,              0.2787,                   0,                   0,                   0,           0.0007534,           0.0007534,           0.0007534
                 469,              2.1812,               1.153,              1.1091,             0.72827,             0.54378,             0.60866,             0.27872,                   0,                   0,                   0,           0.0007336,           0.0007336,           0.0007336
                 470,              2.1873,              1.1612,               1.108,             0.73003,             0.54337,             0.60886,              0.2785,                   0,                   0,                   0,           0.0007138,           0.0007138,           0.0007138
                 471,              2.1783,              1.1488,              1.1083,             0.72971,             0.54392,             0.60947,             0.27864,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                 472,              2.1633,              1.1425,              1.1069,             0.72916,             0.54356,             0.60875,             0.27865,                   0,                   0,                   0,           0.0006742,           0.0006742,           0.0006742
                 473,              2.1562,              1.1338,                1.11,             0.72783,             0.54485,             0.60951,             0.27854,                   0,                   0,                   0,           0.0006544,           0.0006544,           0.0006544
                 474,              2.1681,              1.1462,              1.1098,              0.7303,             0.54349,             0.60946,             0.27886,                   0,                   0,                   0,           0.0006346,           0.0006346,           0.0006346
                 475,              2.1805,              1.1514,              1.1089,             0.72999,             0.54378,             0.60965,             0.27853,                   0,                   0,                   0,           0.0006148,           0.0006148,           0.0006148
                 476,              2.1821,              1.1561,              1.1028,              0.7302,             0.54385,             0.60956,             0.27895,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                 477,              2.1587,               1.137,              1.1077,               0.731,             0.54413,             0.61008,             0.27886,                   0,                   0,                   0,           0.0005752,           0.0005752,           0.0005752
                 478,              2.1796,              1.1536,              1.1016,             0.72818,             0.54549,              0.6098,             0.27893,                   0,                   0,                   0,           0.0005554,           0.0005554,           0.0005554
                 479,              2.1601,              1.1387,              1.1103,             0.72939,             0.54521,             0.60986,             0.27878,                   0,                   0,                   0,           0.0005356,           0.0005356,           0.0005356
                 480,              2.1575,              1.1395,              1.1076,             0.72965,             0.54557,             0.60998,             0.27875,                   0,                   0,                   0,           0.0005158,           0.0005158,           0.0005158
                 481,              2.1448,              1.1331,              1.1075,             0.72961,             0.54492,              0.6097,             0.27873,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                 482,              2.1741,              1.1518,              1.1064,             0.72815,             0.54564,             0.60973,              0.2787,                   0,                   0,                   0,           0.0004762,           0.0004762,           0.0004762
                 483,              2.1672,              1.1337,              1.1042,             0.72866,             0.54521,             0.60992,             0.27877,                   0,                   0,                   0,           0.0004564,           0.0004564,           0.0004564
                 484,              2.1622,              1.1436,              1.1014,             0.72817,             0.54557,             0.60981,              0.2788,                   0,                   0,                   0,           0.0004366,           0.0004366,           0.0004366
                 485,               2.084,              1.0697,              1.0935,             0.72906,             0.54499,             0.60995,             0.27872,                   0,                   0,                   0,           0.0004168,           0.0004168,           0.0004168
                 486,              2.0673,              1.0547,              1.0938,             0.72837,             0.54614,             0.60984,             0.27852,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                 487,              2.0518,              1.0474,               1.093,             0.72762,             0.54635,             0.60982,             0.27881,                   0,                   0,                   0,           0.0003772,           0.0003772,           0.0003772
                 488,              2.0372,              1.0435,              1.0912,             0.72918,             0.54571,             0.60972,             0.27869,                   0,                   0,                   0,           0.0003574,           0.0003574,           0.0003574
                 489,              2.0431,              1.0428,              1.0888,             0.72828,             0.54592,             0.60987,             0.27859,                   0,                   0,                   0,           0.0003376,           0.0003376,           0.0003376
                 490,              2.0538,              1.0423,              1.0951,             0.72772,             0.54592,             0.60975,              0.2786,                   0,                   0,                   0,           0.0003178,           0.0003178,           0.0003178
                 491,              2.0568,               1.041,              1.0869,             0.72983,             0.54456,             0.60981,             0.27864,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
                 492,               2.052,              1.0346,                1.09,             0.72879,             0.54575,             0.60973,             0.27866,                   0,                   0,                   0,           0.0002782,           0.0002782,           0.0002782
                 493,              2.0295,              1.0335,               1.089,             0.72793,             0.54625,             0.60984,             0.27855,                   0,                   0,                   0,           0.0002584,           0.0002584,           0.0002584
                 494,              2.0403,              1.0446,              1.0922,             0.72778,             0.54671,                0.61,             0.27871,                   0,                   0,                   0,           0.0002386,           0.0002386,           0.0002386
                 495,              2.0528,               1.051,              1.0893,              0.7278,             0.54704,              0.6104,             0.27862,                   0,                   0,                   0,           0.0002188,           0.0002188,           0.0002188
                 496,              2.0396,              1.0428,              1.0916,             0.72724,             0.54714,              0.6102,             0.27871,                   0,                   0,                   0,            0.000199,            0.000199,            0.000199
                 497,              2.0342,              1.0307,              1.0912,             0.72591,             0.54728,             0.60987,             0.27855,                   0,                   0,                   0,           0.0001792,           0.0001792,           0.0001792
                 498,              2.0388,              1.0351,              1.0892,             0.72589,             0.54778,             0.61023,             0.27862,                   0,                   0,                   0,           0.0001594,           0.0001594,           0.0001594
                 499,              2.0329,              1.0469,               1.086,             0.72765,             0.54778,             0.61054,             0.27868,                   0,                   0,                   0,           0.0001396,           0.0001396,           0.0001396
